"country_en","country_cn","event_date","event_name","event_type_original","event_category","event_category_en","impact","visit_level","visit_direction","visitor","host","location","source"
"Singapore","新加坡","2025-06","Official visit to China","leader_visit","高层互访","High-level visit","positive","government_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677076/sbgx_677080/"
"South Korea","韩国","2003-07","Roh Visits China","leader_visit","高层互访","High-level visit","positive","state_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2005-10","Kimchi import dispute with South Korea","economic","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","http://www.chinadaily.com.cn/english/doc/2005-11/15/content_494903.htm"
"South Korea","韩国","2005-11","State visit to South Korea prior to APEC summit","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Hu Jintao","South Korean President Roh Moo-hyun","Seoul","https://www.apec.org/Meeting-Papers/Annual-Ministerial-Meetings/2005/2005_amm"
"South Korea","韩国","2006-10","State visit to China","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","South Korean President Roh Moo-hyun","Chinese President Hu Jintao","Beijing","https://covid-19.chinadaily.com.cn/china/2006-10/13/content_707978.htm"
"South Korea","韩国","2007-04","Official visit to South Korea","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","South Korean Prime Minister Han Duck-soo","Seoul","https://covid-19.chinadaily.com.cn/china/2007-04/11/content_847868.htm"
"South Korea","韩国","2008-05","Lee Visits China","leader_visit","高层互访","High-level visit","positive","state_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2008-08","State visit to South Korea","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Hu Jintao","South Korean President Lee Myung-bak","Seoul","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2008-08","Bilateral meeting on sidelines of Beijing Olympics","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","partner_to_china","South Korean President Lee Myung-bak","Chinese President Hu Jintao","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2009-09","Bilateral meeting on sidelines of UN General Assembly","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","South Korean President Lee Myung-bak","New York","http://www.china.org.cn/international/2009-09/21/content_18567813.htm"
"South Korea","韩国","2010-03","ROKS Cheonan sinking","military","安全威胁","Security threat","negative","","","","","","https://www.mfa.gov.cn/web//fyrbt_673021/201007/t20100709_399535.shtml"
"South Korea","韩国","2010-05","Official visit to South Korea","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","South Korean President Lee Myung-bak","Seoul","https://www.theguardian.com/world/2010/may/28/north-korea-exporting-nuclear-technology"
"South Korea","韩国","2010-11","Yeonpyeong Island shelling","military","安全威胁","Security threat","negative","","","","","","https://www.reuters.com/article/idUSTRE6AM0W920101123"
"South Korea","韩国","2010-11","Bilateral meeting on sidelines of G20 summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","South Korean President Lee Myung-bak","Seoul","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2011-11","Bilateral meeting on sidelines of APEC summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","South Korean President Lee Myung-bak","Honolulu","https://www.chinadaily.com.cn/china/2011huapec/node_1075485_3.htm"
"South Korea","韩国","2012-01","State visit to China","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","South Korean President Lee Myung-bak","Chinese President Hu Jintao","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2012-05","Official visit to South Korea","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","South Korean President Lee Myung-bak","Seoul","https://www.theguardian.com/world/2010/may/28/north-korea-exporting-nuclear-technology"
"South Korea","韩国","2013-06","Park Visits China","leader_visit","高层互访","High-level visit","positive","state_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2013-11","China declares East China Sea ADIZ covering Ieodo/Suyan Rock","territorial","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.chinadaily.com.cn/china/2013-11/23/content_17126611.htm"
"South Korea","韩国","2014-07","Xi Visits ROK","leader_visit","高层互访","High-level visit","positive","state_head","china_to_partner","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2014-11","Bilateral meeting on sidelines of APEC summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Park Geun-hye","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2015-03","South Korea announces decision to join AIIB as founding member","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","https://www.chinadaily.com.cn/business//2015-03/27/content_19925988.htm"
"South Korea","韩国","2015-09","State visit to China and attendance at Victory Day parade","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","South Korean President Park Geun-hye","Chinese President Xi Jinping","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2015-11","Bilateral meeting on sidelines of APEC summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Park Geun-hye","Manila","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2015-12","China-South Korea FTA enters into force","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","http://www.china.org.cn/business/node_7233287.htm"
"South Korea","韩国","2016-07","THAAD deployment announced","military","安全威胁","Security threat","negative","","","","","","https://www.uscc.gov/research/chinas-response-us-south-korean-missile-defense-system-deployment-and-its-implications"
"South Korea","韩国","2016-08","China restricts K-pop and Hallyu over THAAD","economic","外交抗议/摩擦","Diplomatic protest / friction","negative","","","","","","https://en.people.cn/n3/2016/0808/c90000-9097051.html"
"South Korea","韩国","2016-09","Bilateral meeting on sidelines of G20 summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","partner_to_china","South Korean President Park Geun-hye","Chinese President Xi Jinping","Hangzhou","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2017-03","Lotte stores closed in China amid THAAD retaliation","economic","外交抗议/摩擦","Diplomatic protest / friction","negative","","","","","","https://www.reuters.com/article/business/south-koreas-lotte-reports-store-closures-in-china-amid-political-stand-off-idUSKBN16D03U/"
"South Korea","韩国","2017-07","Bilateral meeting on sidelines of G20 summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Moon Jae-in","Hamburg","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2017-10","THAAD 'Three Noes' and bilateral relations normalization","diplomatic","战略伙伴关系提升","Strategic partnership upgrade","positive","","","","","","https://www.38north.org/2017/11/abrahamianson110917"
"South Korea","韩国","2017-11","Bilateral meeting on sidelines of APEC summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Moon Jae-in","Da Nang","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2017-12","Moon Visits China","leader_visit","高层互访","High-level visit","positive","state_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2019-06","Bilateral meeting on sidelines of G20 summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Moon Jae-in","Osaka","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2022-03","Virtual meeting (phone call) congratulating Yoon on election","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President-elect Yoon Suk-yeol","Virtual","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2022-11","Bilateral meeting on sidelines of G20 summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Yoon Suk-yeol","Bali","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2023-08","US-Japan-South Korea Camp David summit criticizes China","strategic","战略定位负面","Negative strategic positioning","negative","","","","","","https://www.cfr.org/articles/trilateral-summit-camp-david-institutionalizing-us-japan-south-korea-coordination"
"South Korea","韩国","2024-05","Bilateral meeting on sidelines of Korea-Japan-China trilateral summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","government_head","third_party_meeting","Chinese Premier Li Qiang","South Korean President Yoon Suk-yeol","Seoul","https://www.gov.cn/yaowen/liebiao/202405/content_6953892.htm"
"South Korea","韩国","2024-06","First vice-ministerial China-ROK 2+2 diplomatic and security dialogue","diplomatic","高层互访","High-level visit","positive","","","","","","https://www.mfa.gov.cn/eng/xw/wjbxw/202406/t20240620_11438890.html#:~:text=On%20June%2018%2C%202024%2C%20Vice%20Foreign%20Minister%20Sun,of%20the%20Republic%20of%20Korea%20%28ROK%29%20in%20Seoul."
"South Korea","韩国","2024-11","Xi-Yoon Meeting on sidelines of APEC Summit in Lima","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","South Korean President Yoon Suk-yeol","Lima, Peru","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2025-02","Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2025-02","NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2025-06","Xi phone call with President Lee Jae-myung","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2025-09","Korean National Assembly Speaker Woo visits China for WWII 80th anniversary","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"South Korea","韩国","2025-10","Xi state visit to South Korea","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","","","","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676524/sbgx_676528/"
"Spain","西班牙","2005-07","Official visit to China","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","Spanish Prime Minister Jose Luis Rodriguez Zapatero","Chinese Premier Wen Jiabao","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/oz_678770/1206_679810/sbgx_679814/"
